StatsType,Project,CPID,TC,RAT,RAC,AvgRAC,Mag
byCPID,,2f466f1422af73eb806fe3c610fc042d,40207315.456689,6196443010.194256,0.372383,0.093096,0.000000,
byCPID,,2f744fe6bb4eff509eb238298adfd510,7823429.443484,1638046291.515513,821.779339,821.779339,0.130000,
byCPID,,2f9ad429053ee7b40f6b3314c2bb60d5,13399746.016766,3276052729.674742,27160.318467,13580.159234,10.420000,
byCPID,,2fa3783b24cfdd65c451d11835e3f5f7,3201650.621749,3252519511.594414,1756.525138,878.262569,0.230000,
byCPID,,2fa5216607ecda3cfb99050e305ceb4f,114665242.357568,12288123774.861267,0.729905,0.091238,0.000000,
byCPID,,2fcaf5ae175f8b604fdf344b1d970092,131653495.034204,12451377463.723419,10305.968786,1288.246098,5.190000,
byCPID,,2ff7e2729167345042f4c384a093ae2d,35598258.824822,3275986953.411187,8236.841069,4118.420535,9.030000,
byCPID,,30417ab66f0836f3bac7a37a1fdc17f0,2432615648.361451,11118705674.975901,3158978.805336,451282.686477,62.340000,
byCPID,,304f3e33a3d821adc3f75b71f41ba101,56805458.520885,13091206845.982956,682398.035142,85299.754393,18.850000,
byCPID,,307f6656d708c429a6c4174114fc834d,156290265.063944,10892856917.178440,0.638766,0.091252,0.000000,
byCPID,,3081ff717f5e91cd0b47da5349bda89d,95341465.978353,25983897022.740566,118940.082620,7433.755164,61.090000,
byCPID,,309a1bd57a746241e8b04f39c38d118d,6198529.575252,1638055915.659846,11585.907818,11585.907818,1.510000,
byCPID,,30a0f3215dbfed4dea7655eb8bda2b7f,48769718.596567,8183566122.237671,7457.534943,1491.506989,2.540000,
byCPID,,30f5528a9117e37fbed11a03190244c0,2998278.867168,3276010720.831149,7645.391193,3822.695596,4.780000,
byCPID,,31a9906481de3f8055e8341bfe085f36,4749273672.933505,14674109744.274902,7155882.681875,795098.075764,622.910000,
byCPID,,31ccfdbc030653cc7a3e34cd6a51a156,18343021779.970856,24417171148.984581,1835324.602394,122354.973493,504.800000,
byCPID,,322905bfc67f39c892cfc453b1ba550c,20889411.720988,11211682943.403402,1034.099357,147.728480,2.050000,
byCPID,,3238ed33fd0ce096016a82a60343a2ef,1523125351.697903,4900226409.486098,9943.946130,3314.648710,1.270000,
byCPID,,32505571c4a4a11a846cf0b89c9e696a,14579635.235993,1638057025.246822,8478.113702,8478.113702,1.100000,
byCPID,,326bb50c0dd0ba9d46e15fae3484af35,4033023071.962681,24570599015.759689,4437703.990592,295846.932706,2605.530000,
byCPID,,3286bb6e7261ed3ef0130b1d2953f0f9,10420.257715,1638051017.182242,1031.281453,1031.281453,0.130000,
byCPID,,3291e38fdc01513616b9f86f1db5981a,233403115.201691,26208073475.437206,36418.081131,2276.130071,32.840000,
byCPID,,3297d2bfe4b92d5e8020df9c985b32d3,117127045.017286,3276105105.749637,74998.660440,37499.330220,18.820000,
byCPID,,32b4e0ce8cd4eb6d01fb7557a876de03,71599394.287445,1638058541.650115,2826760.326499,2826760.326499,367.200000,
byCPID,,3362631a91f5e3f2167b55df0b0fda0a,467294997.251100,26198403640.057499,460378.620921,28773.663808,114.810000,
byCPID,,33f69ffd7d7301548da21480ace0d2c0,1851071.535764,7800509083.234111,6185.132888,1237.026578,13.070000,
byCPID,,340a9462e91d368cf31853502ce53057,2565209.956566,1638056031.857107,4739.062780,4739.062780,0.620000,
byCPID,,340b4aedc38c30f4789a7823bea1c38d,701891.663110,3257920804.971605,868.199464,434.099732,1.580000,
byCPID,,3442bdd954b07f00cb78c0fb6cbb5cc4,16259302.466212,8047771531.289490,1590.237533,318.047507,0.540000,
byCPID,,34d68eb799e5dc39b66b160b6da29e19,104155918.345125,15964980480.027704,6.834601,0.683460,0.000000,
byCPID,,354096db94bd57d3a6a017f091422cd9,69621813.173292,17875310912.923943,1031.177937,93.743449,0.370000,
byCPID,,36130b8ca3b36b521cd663e4f203b220,17979583.062920,1637879702.642660,5003.103678,5003.103678,9.090000,
byCPID,,36694f08913d5af019d30dbbec272688,411735.758900,3275964602.075894,4764.100456,2382.050228,20.240000,
byCPID,,36745c8e4736b3d956dbba18297c2cd1,1790229.215010,6379948210.142380,127.237177,31.809294,0.140000,
byCPID,,367dc196ffc5bd9deb8a6d6a932532e8,94898636.354139,4914015826.950826,820697.328445,273565.776148,416.010000,
byCPID,,36c97b76a5b7cc67a9811238d7c8d2fe,1022305882.899277,11159240625.780817,4533.509346,647.644192,0.590000,
byCPID,,36da28c90270f816d5e941695665b352,591278.737580,10953463434.760216,9949.544373,1421.363482,4.950000,
byCPID,,36e914d7388ab7d009bfc76d772a45d5,6928446.300805,22654931350.897346,276.127135,19.723367,0.040000,
byCPID,,370be1be27577e8e44b4f63413e3a9ae,40991269.489140,4692301544.701727,18963.742346,6321.247449,8.520000,
byCPID,,37248d985703d8fdac0d95d9a3565dfa,3392908.592079,1637973302.366829,154.098632,154.098632,0.000000,
byCPID,,374c61cfad513f44440f8d1df24b3488,7316068.675256,7961029534.558773,109.634718,21.926944,0.050000,
byCPID,,37789f9d635aec622d0f99e15478b88b,34247022.748759,3275995423.985869,34304.626483,17152.313242,10.350000,
byCPID,,392adbefe3921e9fc8162c8b448455c7,38120385.683642,3151083520.342094,34555.096068,17277.548034,5.330000,
byCPID,,396b857ebb282b222e9e0bb1a6efb66b,154584518.782924,8027201024.372348,106873.398355,21374.679671,11.800000,
byCPID,,396e312bacb22431cdf4b668c956979e,10688448.053373,14694115751.551235,16304.230480,1811.581164,73.740000,
byCPID,,3a07155e019deae32c8c4959da960c14,33383878.678415,1638058251.323884,21461.873640,21461.873640,2.790000,
byCPID,,3a072dae5ce9101faaaec16d1dad13a3,13996758.128858,3224001025.155376,14631.259844,7315.629922,1.900000,
byCPID,,3a0941c1ca14936c39bbe9241fab7b58,174986425.961191,8177058446.584761,47932.625851,9586.525170,15.470000,
byCPID,,3a558c5770f8f9b1ece8c4846db27234,36481795.900409,12966085429.384710,53808.239044,6726.029880,5.140000,
byCPID,,3a6e337ecd2ddcfe89175dfa25b1ca46,31491789.602373,14570108907.591467,302.820639,33.646738,0.630000,
byCPID,,3aa3516cf3b19b343ae7c164fec56916,1005546770.076711,9464891758.346228,452098.913468,75349.818911,116.200000,
byCPID,,3ad8410ab510eeb4bfecd102c7b3157b,1082525.868967,3275991005.933640,1070.854971,535.427486,1.990000,
byCPID,,3b3faf83b8d631ce312eeaedecd761b5,450311382.084525,9384105889.937160,114245.367631,19040.894605,252.150000,
byCPID,,3b506ca17b3c9fba239d8059ca4846cf,2936370.471476,11194584241.569569,6787.925598,969.703657,3.080000,
byCPID,,3b50869b75a8b4e8e1ea5458cdc49990,3721040.662562,6552042310.282701,48267.105184,12066.776296,30.430000,
byCPID,,3b63c8d93e0405a5e51cf2d5f38a7208,23296635.959911,8189206371.442535,11290.285677,2258.057135,5.160000,
byCPID,,3b6669280d5a4853f0c90687141fa63e,299907622.303080,3275104071.396342,5636.633780,2818.316890,25.670000,
byCPID,,3b6dc2071547081fde8af9364f760c37,1029866.895878,4776586173.135957,1096.634877,365.544959,0.140000,
byCPID,,3bb73397429a02d4333113e17c4efa30,103386320.573635,12943310612.242126,53010.185683,6626.273210,4.850000,
byCPID,,3c077620e211d1237d796b34fe93941d,5684085488.350810,22663076056.476418,3402942.279124,243067.305652,442.060000,
byCPID,,3c23fcc85574232e2834f9f6aa4308b0,11740329.734719,6510661111.461394,34753.138255,8688.284564,23.170000,
byCPID,,3c297bcfc2a9af0a7c9aaf7ca907db99,103863874.183659,6438939198.498401,0.343183,0.085796,0.000000,
byCPID,,3c6ca19c7e7dbe77ce4621873b622988,49971691.934500,12483517530.273373,6887.850232,860.981279,5.960000,
byCPID,,3d06fd4156b70091c49374a4b77824f2,746199.235976,11466051923.995749,14156.547231,2022.363890,6.420000,
byCPID,,3d64f524b19ee1bdba6412a2d81a7fbb,2331290.141599,3273906905.169130,0.513624,0.256812,0.000000,
byCPID,,3dce20b63cea22cd34177f9b634205a5,269167221.485821,24302674787.941772,289593.205119,19306.213675,37.610000,
byCPID,,3e2530a3c3bec8cb6f4f4448f5302ada,52839489.107938,18705444118.390694,28872.731909,2406.060992,5.120000,
byCPID,,3e4e5ee66e0105c11dff0eed0519cf2f,575988169.269652,22931822245.325283,49701.507895,3550.107707,17.340000,
byCPID,,3ec2759ecb973f1bf3b49c7551edce02,11782158.973469,21274222692.649284,14142.398380,1087.876798,8.100000,
byCPID,,3ecc72f9401ae975757bf3ef0af64994,5203706048.861119,24545337024.593197,8618901.075548,574593.405037,2322.010000,
byCPID,,3f090c97e6003a4e7f60bca926f30429,1274701.057659,4485590014.055095,2368.258133,789.419378,0.310000,
byCPID,,3f127b8615d04f577784556b1bd42cf8,17494254.933852,6542799566.756773,19985.654034,4996.413508,2.480000,
byCPID,,3f6b519a871e698973d52a71deb53236,3174406.370872,4686574149.920231,1302.407775,434.135925,0.770000,
byCPID,,3f7cec9144a62341f910ce4988a72233,27232904.692993,14741999725.955959,206289.629733,22921.069970,109.340000,
byCPID,,3f8375a6d6daf7172c30a3856225af29,13864709.665089,3276114599.254749,31399.800099,15699.900050,5.960000,
byCPID,,3fb01ffdd5f274efa8d068ff9244abd4,24411627.776877,12947232056.153767,8459.030357,1057.378795,33.720000,
byCPID,,406c50e3243d7bae9b6d67e732f2ec9f,73636499.522823,4798610457.186972,292973.945146,97657.981715,26.590000,
byCPID,,4092168709d8bd4a735a2473ebf1f33c,14478950.988064,4863608423.162854,73.522426,24.507475,0.010000,
byCPID,,409cf489ffa2334fc448c82ce11c3bef,7300043.808936,4801911187.670511,0.271956,0.090652,0.000000,
byCPID,,40ebe9290b66d360af3d78281752465d,44078.150387,4626126908.786856,589.814449,196.604816,0.110000,
byCPID,,411567587e0d91da48f891aef5b1e218,1210283902.765622,11046942890.082769,2675478.435136,382211.205019,599.300000,
byCPID,,41261836240e4689f414b6ad927cb4b9,14477305.871143,15911187882.618500,6696.569890,669.656989,4.560000,
byCPID,,41275606d85d84b69e074e932d70a36c,194124940.046714,22837850475.229687,32151.202082,2296.514434,8.260000,
byCPID,,41b39760eef03849f7c97bf365c8cf8d,80407517.023743,11347335835.619886,72122.583282,10303.226183,36.510000,
byCPID,,4241fd73dcad939fb441e20f91e89ead,11901769.969421,3276019806.057942,25056.466255,12528.233127,4.390000,
byCPID,,4279581b5f4f1f558e1a96286f3dc517,10423847.219276,13103921558.917868,569272.200323,71159.025040,229.780000,
byCPID,,42a267f97d98e4da5063c1a83bb16ba5,1074397.932824,19510611150.840084,3541.761159,295.146763,3.590000,
byCPID,,42cada039fcfb2ffe76176473a671374,26100303576.559265,16262324530.321201,3010437.234634,301043.723463,6151.560000,
byCPID,,430304e7fdc9aca5e8e0a8839bbe09fd,750730.278879,8190237543.131991,1587.607740,317.521548,1.330000,
byCPID,,43340b4219d99a414de0c7ec53fc2afc,18662861.078439,3276105305.227475,19676.317045,9838.158522,3.890000,
byCPID,,43ad9b65323714952a5a4f5afcd9e082,20398487.064760,24568604424.843876,45542.085022,3036.139001,49.740000,
byCPID,,43cc6d22950614e3d7f2873c2acd4fd0,5098515.945276,6320369811.984755,44.678653,11.169663,0.010000,
byCPID,,44d6e35610efb67608241b34d9ee7857,13115304.942962,8064915611.774992,0.459081,0.091816,0.000000,
byCPID,,451889758cfee0a56f3978d269ea11be,1459794664.360235,6413263394.724054,749120.961273,187280.240318,140.210000,
byCPID,,452c302daf5930ad85a2dd895c698c45,5695354.888059,9828138523.695396,3616.872768,602.812128,6.770000,
byCPID,,4563338e20bb2bc44d6ea9dc28bb70f9,38517583.573259,14742232218.038673,93780.759286,10420.084365,49.350000,
byCPID,,456cd59771f1e50533a8c033165b9d12,16746814.250822,9828104645.919376,41501.316568,6916.886095,54.830000,
byCPID,,45e08436f137df8ea3beab49f8ac1f32,30964024.701580,11049423358.319857,93619.563450,13374.223350,23.380000,
byCPID,,461130cde9314eac9d08bb32f26239f1,234984196.301570,6548107814.355666,811117.734035,202779.433509,122.650000,
byCPID,,4618028e76fd27ef9d4c2d2b34f1e43d,69691166.818194,1638058559.909759,43739.100273,43739.100273,5.680000,
byCPID,,46416f76caf00f281e103c79ba0e5f53,2026541.412422,16047053690.124620,39660.565623,3966.056562,9.950000,
byCPID,,468fb293d7403c4b70559a5465c4c91f,691175.283839,3276105305.227475,3849.323040,1924.661520,2.300000,
byCPID,,47169107c091ec1cdc3289f49a1accf4,859649809.542362,13031779207.820066,183187.284102,22898.410513,16.850000,
byCPID,,473bffa7196e386e2537d350f9fbdf70,10098449.419889,12590792204.420835,1045.882576,130.735322,1.290000,
byCPID,,476ead9925a64941458e9892349c4cd1,7173318.022901,9513087993.337982,927.772890,154.628815,0.120000,
byCPID,,47cd1c657d6623641f2c0bfd9b086bb3,24652201.576955,8852367482.235558,165708.305268,27618.050878,71.570000,
byCPID,,47ce0c638855e0553ab3a20220f2b962,27760726.264700,4847245508.444160,7990.611011,2663.537004,1.230000,
byCPID,,48574fee2da54de0d3140fb900836397,218758.195279,1638025502.211137,994.063286,994.063286,0.190000,
byCPID,,48702ff7e416d3f0f65a3b2af2bf25dc,19960869.371793,7903805134.256521,20758.391444,4151.678289,6.500000,
byCPID,,48b36e89a248e864fcf92b537791edca,828474183.675493,4914162069.957989,451827.062694,150609.020898,74.980000,
byCPID,,492eb71a7b2d0c2ff5b369596a4d0096,1020298106.692851,12237198946.110912,264125.424320,33015.678040,4.350000,
byCPID,,493e207ce584f6531963066c0ab800c8,9323967.050328,1638051331.541991,1214.517175,1214.517175,0.160000,
byCPID,,495ab3a5de85166ef3ecb6f4f638cd29,2959722760.401063,17473170158.970844,12905.982891,1173.271172,1.530000,
byCPID,,49f5d6ae6795dc13de42bc56af591a42,2361505.105489,6552114224.293842,6863.966919,1715.991730,7.580000,
byCPID,,4a33c886cc99e61125baf88628eb9d03,7941186.926738,3276003688.676575,6681.946084,3340.973042,11.230000,
byCPID,,4a7d815d29be5adc1b7052f465f0d1ea,63148336.824991,9522419946.119568,4882.849130,813.808188,0.750000,
byCPID,,4b96d3c3a8c712d05f5bf33c3a368158,25673688.814696,8109527019.037063,39852.399761,7970.479952,7.200000,
byCPID,,4bc79afbd7d57364fd0ae411cf914c01,540906.883501,1638056829.774867,4463.573075,4463.573075,0.580000,
byCPID,,4c0cfa75a878afb61662b48c409b2386,27103727.971442,9293506186.343822,30523.133988,5087.188998,3.960000,
byCPID,,4c0eb661ed67994e9229e785dc5312ec,9896503.146908,15716485365.995390,1773.784970,177.378497,0.470000,
byCPID,,4c4dfcc5268ccd183d5bb97526c13809,446145.002087,3178802349.956410,3374.673439,1687.336720,0.440000,
byCPID,,4c857b69f3a7086c6b412b6d30e939a1,2209284.306240,4912704309.381528,0.707339,0.235780,0.000000,
byCPID,,4d69be38d1ee1cda339425600732f38c,103215465.152577,14722247244.430342,13464.763551,1496.084839,21.190000,
byCPID,,4e7faf6b489905fec64dbc7246aedec0,3660264.527565,6394898579.473943,1312.896913,328.224228,0.380000,
byCPID,,4e8e99f9a9029ce3642664d2da2c7efd,1251507.813522,1632079202.911403,0.099122,0.099122,0.000000,
byCPID,,4eda1f24ebc0ae9d550bd4b5731d3a51,1125337011.927749,17808451284.165058,28452.535614,2586.594147,17.230000,
byCPID,,4f0fecd04be3a74c46aa9678f780d028,959853243.688850,24518463801.224350,1932422.034664,128828.135644,53.210000,
byCPID,,4f4c22865751a0ddec009df96db4c9ae,393322476.924659,19251369911.432323,5148.730028,429.060836,10.280000,
byCPID,,4f96e7c0daebc047acb4930bf0790102,1263906.415037,6552070693.798115,2225.839258,556.459814,1.040000,
byCPID,,4fd29419c616a2933b502f22213f89b9,1923821.017033,4912846507.036278,1218.634898,406.211633,0.180000,
byCPID,,50264519531ee1df52fd2c0a4bd76216,80411014.444174,6540184145.690445,682985.930447,170746.482612,137.680000,
byCPID,,50652746971651962e90bf9481c40c62,754358.009867,4914143064.222584,19273.009893,6424.336631,15.160000,
byCPID,,50ca6e74f7efa6b06fc0a1aabacf0801,577881940.692579,8170495097.502954,49456.213680,9891.242736,34.050000,
byCPID,,50df797b5f82c00e5204b65a34ab36e9,262030016.159986,8190238638.498517,288632.843919,57726.568784,59.270000,
byCPID,,513af4784ff3a8a432ed01978fcf8239,96554672.341959,4801167933.559958,3496.787823,1165.595941,23.680000,
byCPID,,51662330efa7a9e66ef946af2c9ebda7,247797062.894997,9778051008.747887,6168.158045,1028.026341,19.520000,
byCPID,,518b20dcc7217d02bb484d7e24015266,124672441.558906,14687014409.903681,280424.426728,31158.269636,38.070000,
byCPID,,5197047ee3ab232f6d1b99ce8003963a,73355464.707961,6338430741.594369,3035.370904,758.842726,0.390000,
byCPID,,519aefd65f7c273f57c2d914053be96f,17337428.988408,4822096394.717034,39533.592619,13177.864206,78.500000,
byCPID,,51cccd6551f37abecdbcedbc713c8d45,5540667.084769,4914126572.402735,11341.983907,3780.661302,3.020000,
byCPID,,51e7c2df579f15b672b320e9abe722b8,186842402.338127,8183595480.828831,247959.521425,49591.904285,100.270000,
byCPID,,52589390be4364cba353d5207b3ef635,135635.063654,1638052803.024875,1.052938,1.052938,0.000000,
byCPID,,52987d1393808fffee993135ab177d02,30286264.838694,9698811710.606777,21648.748662,3608.124777,5.780000,
byCPID,,52b4b14c1772781151a80edde9d3be34,622771237.419060,6550705016.827231,201940.483493,50485.120873,49.580000,
byCPID,,52bb37029aeb0a811f0057862a8a9da8,19751561.843473,26207385622.458012,8530.678680,533.167418,1.580000,
byCPID,,52ee1277e6c748cd7af72bf52a36bd74,119942.681228,1638052502.202600,0.109918,0.109918,0.000000,
byCPID,,52fbf2de78b1145e086c349286ea63fe,1603347803.224900,11329401165.248854,1681009.128736,240144.161248,58.630000,
byCPID,,535b50f7791361b44695505dd91f040e,8806816.660635,9766061114.177330,0.571741,0.095290,0.000000,
byCPID,,535fb1c4d3230305a57a95d94902f58f,18532490.874245,3276083005.040568,30969.051905,15484.525953,2.850000,
byCPID,,53d3a84892f81a599c160e9d54ded5ed,431355758.964197,22876620623.206932,248251.057196,17732.218371,82.560000,
byCPID,,53fc4bbcc5fe35486d29c069a208e869,7452011.003620,8179904583.198960,13800.061929,2760.012386,4.390000,
byCPID,,5429a0759d837ea65d31ba2ac3168d4f,237283.527953,4904267710.031061,1.301796,0.433932,0.000000,
byCPID,,54ac4942b5b98f0a7133fc4a8a540aa1,363958225.462587,14241527566.055420,1523.829459,169.314384,0.780000,
byCPID,,54d2a30e96db342462808e0bed89228d,146266679.856830,18017835636.372650,28035.080913,2548.643719,9.290000,
byCPID,,54f27ab75707d94f57fde842ba273974,1407086.504000,1636199702.120235,0.083229,0.083229,0.000000,
byCPID,,55001396fd5d6a802f4deacae1b19bdc,1990506.114533,8151608700.509576,104.340125,20.868025,0.210000,
byCPID,,552d4cd370e515f38f6adaaa325bf418,8101975.361546,8053231520.925322,4108.089982,821.617996,0.530000,
byCPID,,557f16594dbbe040d13155009e949783,12894880.501779,8068965657.074717,15513.204790,3102.640958,2.660000,
byCPID,,55cd6c5079e58da2648ddb8a43a07c22,30686154.496048,1638052803.024875,12841.520411,12841.520411,1.980000,
byCPID,,55d2c8f7d9d237fdcf256a73d6dcc4be,220160.736567,1637993309.439989,220.849473,220.849473,0.400000,
byCPID,,563266a68be74bc9edbaf1fe8304c8f3,32012428.337490,1638057965.435228,36023.999514,36023.999514,4.680000,
byCPID,,564095cc8d2bbf62a4cdd39c1b077e39,20435889.389423,14108712028.265974,0.861359,0.095707,0.000000,
byCPID,,565a4424ae543c34886dec3ac0d9b324,464459184.710308,23975723253.107025,77264.742764,5150.982851,41.480000,
byCPID,,5671d6eb7274de43425aebd0e5a8e85b,63647088.403829,9819099559.332397,134196.556191,22366.092698,20.980000,
byCPID,,56bdd94393df6cb009f983444f5de0e5,357426274.709031,9817075663.644970,188217.611838,31369.601973,66.790000,
byCPID,,573454834609431999e1680dd7920d30,132864.692422,1637938503.731040,0.123976,0.123976,0.000000,
byCPID,,573b0ac3e6057973ce4f31c314a0f944,35949664.151347,3276103883.601947,121378.959374,60689.479687,18.630000,
byCPID,,575d3a53f4ab77448fae6aa5f8f5bdbc,76282738.309681,19656280668.301834,150368.157132,12530.679761,28.650000,
byCPID,,5783994829e3413366733b5931fbddfc,1394841.141468,6539736910.446014,17.563762,4.390941,0.000000,
byCPID,,5786fd54a1e774eff07735d52bd8e82e,137120802.148587,1638060238.053619,323514.850680,323514.850680,29.340000,
byCPID,,57fb94b1015f257feb539d36cb65540f,3651993736.728196,24140228286.200867,243015.188716,16201.012581,26.680000,
byCPID,,582456c223dab39e31167a05a59d77cc,12867055.901209,4914156645.714616,52911.922988,17637.307663,8.780000,
byCPID,,587d4e79693da1de3618fbc85e13dd6d,390250629.038422,14469832144.115494,144522.495609,16058.055068,26.410000,
byCPID,,58a968394c51e732992abcda3dc078ba,775142.100488,11440966613.689747,3.950075,0.564296,0.000000,
byCPID,,58c63189b9e02ab71f137d4a20c04411,99799800.606479,7956496499.587885,4922.092388,984.418478,10.590000,
byCPID,,58e4c0f27f7ca8bb6238f5e7b1f23ed0,45913767.853337,7750861294.503226,24866.472671,4973.294534,105.850000,
byCPID,,59494cfe941a785bb896201009151b38,191997317.859518,4914132228.480899,99041.228764,33013.742921,34.510000,
byCPID,,594dad9be05ad76c6a0d637c4a6c04cf,428693.432111,1624549502.576389,0.094402,0.094402,0.000000,
byCPID,,596ceee841ca253683c237974964393d,1281848.719767,3261725704.115441,827.054043,413.527021,1.500000,
byCPID,,597d4de240d9fd5307440d3f170076b1,32176440.051131,4914159652.617287,103132.456477,34377.485492,53.940000,
byCPID,,597d68fddbbde18794f25c18e65ef050,5745218.063562,9828040871.127028,8947.270495,1491.211749,8.400000,
byCPID,,59900fe7ef44fe33aa2afdf98301ec1c,495685942.585838,16093188528.603710,593.887456,59.388746,0.050000,
byCPID,,59e6187d7edd32563511d818a5137a7b,203856483.070586,8190278256.200376,817570.161388,163514.032278,222.360000,
byCPID,,5a094d7d93f6d6370e78a2ac8c008407,99689440.850647,17381445611.056999,5028.616817,457.146983,20.030000,
byCPID,,5a449d10214323477c62165765ad1d28,977792.534645,4909084207.598826,1187.238602,395.746201,2.080000,
byCPID,,5a582cf27e518f276b265c9e36726c99,5998778.378978,3276109317.032204,6865.378035,3432.689017,3.530000,
byCPID,,5abb977dde596069e1d35c4460866fb7,60138390.349525,11039903798.498770,11545.313213,1649.330459,4.030000,
byCPID,,5abc410a0c8835849edf46bfe56c3e5d,1335930358.251266,14280913800.483000,8707.664312,967.518257,23.900000,
byCPID,,5ada6a73daba10605ebba717c2a473dd,953358103.624130,22763849273.527817,51165.462129,3654.675866,19.620000,
